HtmlElement,GitHubProject,NuGetPreview,Stars
span,"[kwsch/PKHeX](https://www.github.com/kwsch/PKHeX#readme)","[Preview](https://dev.nugettest.org/packages/loic.kwsch.PKHeX?preview=1#show-readme-container)",1593
span,"[lgsvl/simulator](https://www.github.com/lgsvl/simulator#readme)","[Preview](https://dev.nugettest.org/packages/loic.lgsvl.simulator?preview=1#show-readme-container)",1437
span,"[QianMo/X-PostProcessing-Library](https://www.github.com/QianMo/X-PostProcessing-Library#readme)","[Preview](https://dev.nugettest.org/packages/loic.QianMo.X-PostProcessing-Library?preview=1#show-readme-container)",1339
span,"[zkSNACKs/WalletWasabi](https://www.github.com/zkSNACKs/WalletWasabi#readme)","[Preview](https://dev.nugettest.org/packages/loic.zkSNACKs.WalletWasabi?preview=1#show-readme-container)",1289
sub,"[unoplatform/uno](https://www.github.com/unoplatform/uno#readme)","[Preview](https://dev.nugettest.org/packages/loic.unoplatform.uno?preview=1#show-readme-container)",5045
sub,"[ivanpaulovich/clean-architecture-manga](https://www.github.com/ivanpaulovich/clean-architecture-manga#readme)","[Preview](https://dev.nugettest.org/packages/loic.ivanpaulovich.clean-architecture-manga?preview=1#show-readme-container)",2927
sub,"[btcpayserver/btcpayserver](https://www.github.com/btcpayserver/btcpayserver#readme)","[Preview](https://dev.nugettest.org/packages/loic.btcpayserver.btcpayserver?preview=1#show-readme-container)",2813
sub,"[Pryaxis/TShock](https://www.github.com/Pryaxis/TShock#readme)","[Preview](https://dev.nugettest.org/packages/loic.Pryaxis.TShock?preview=1#show-readme-container)",1628
sub,"[antonpup/Aurora](https://www.github.com/antonpup/Aurora#readme)","[Preview](https://dev.nugettest.org/packages/loic.antonpup.Aurora?preview=1#show-readme-container)",1598
sub,"[qmlnet/qmlnet](https://www.github.com/qmlnet/qmlnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.qmlnet.qmlnet?preview=1#show-readme-container)",1213
sub,"[ThePBone/GalaxyBudsClient](https://www.github.com/ThePBone/GalaxyBudsClient#readme)","[Preview](https://dev.nugettest.org/packages/loic.ThePBone.GalaxyBudsClient?preview=1#show-readme-container)",1137
g,"[NickeManarin/ScreenToGif](https://www.github.com/NickeManarin/ScreenToGif#readme)","[Preview](https://dev.nugettest.org/packages/loic.NickeManarin.ScreenToGif?preview=1#show-readme-container)",14981
i,"[Ryujinx/Ryujinx](https://www.github.com/Ryujinx/Ryujinx#readme)","[Preview](https://dev.nugettest.org/packages/loic.Ryujinx.Ryujinx?preview=1#show-readme-container)",9324
i,"[thangchung/clean-code-dotnet](https://www.github.com/thangchung/clean-code-dotnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.thangchung.clean-code-dotnet?preview=1#show-readme-container)",4034
i,"[phw198/OutlookGoogleCalendarSync](https://www.github.com/phw198/OutlookGoogleCalendarSync#readme)","[Preview](https://dev.nugettest.org/packages/loic.phw198.OutlookGoogleCalendarSync?preview=1#show-readme-container)",1174
h5,"[Ryujinx/Ryujinx](https://www.github.com/Ryujinx/Ryujinx#readme)","[Preview](https://dev.nugettest.org/packages/loic.Ryujinx.Ryujinx?preview=1#show-readme-container)",9324
h5,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
h5,"[Invoke-IR/PowerForensics](https://www.github.com/Invoke-IR/PowerForensics#readme)","[Preview](https://dev.nugettest.org/packages/loic.Invoke-IR.PowerForensics?preview=1#show-readme-container)",1100
h4,"[MvvmCross/MvvmCross](https://www.github.com/MvvmCross/MvvmCross#readme)","[Preview](https://dev.nugettest.org/packages/loic.MvvmCross.MvvmCross?preview=1#show-readme-container)",3554
h4,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
h4,"[builtbybel/privatezilla](https://www.github.com/builtbybel/privatezilla#readme)","[Preview](https://dev.nugettest.org/packages/loic.builtbybel.privatezilla?preview=1#show-readme-container)",1656
h4,"[lgsvl/simulator](https://www.github.com/lgsvl/simulator#readme)","[Preview](https://dev.nugettest.org/packages/loic.lgsvl.simulator?preview=1#show-readme-container)",1437
h4,"[codecadwallader/codemaid](https://www.github.com/codecadwallader/codemaid#readme)","[Preview](https://dev.nugettest.org/packages/loic.codecadwallader.codemaid?preview=1#show-readme-container)",1425
h4,"[ThePBone/GalaxyBudsClient](https://www.github.com/ThePBone/GalaxyBudsClient#readme)","[Preview](https://dev.nugettest.org/packages/loic.ThePBone.GalaxyBudsClient?preview=1#show-readme-container)",1137
h4,"[sourcechord/FluentWPF](https://www.github.com/sourcechord/FluentWPF#readme)","[Preview](https://dev.nugettest.org/packages/loic.sourcechord.FluentWPF?preview=1#show-readme-container)",1022
hr,"[MvvmCross/MvvmCross](https://www.github.com/MvvmCross/MvvmCross#readme)","[Preview](https://dev.nugettest.org/packages/loic.MvvmCross.MvvmCross?preview=1#show-readme-container)",3554
hr,"[sjdirect/abot](https://www.github.com/sjdirect/abot#readme)","[Preview](https://dev.nugettest.org/packages/loic.sjdirect.abot?preview=1#show-readme-container)",1911
hr,"[jakubgarfield/Bonobo-Git-Server](https://www.github.com/jakubgarfield/Bonobo-Git-Server#readme)","[Preview](https://dev.nugettest.org/packages/loic.jakubgarfield.Bonobo-Git-Server?preview=1#show-readme-container)",1663
hr,"[ONLYOFFICE/CommunityServer](https://www.github.com/ONLYOFFICE/CommunityServer#readme)","[Preview](https://dev.nugettest.org/packages/loic.ONLYOFFICE.CommunityServer?preview=1#show-readme-container)",1471
hr,"[qmlnet/qmlnet](https://www.github.com/qmlnet/qmlnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.qmlnet.qmlnet?preview=1#show-readme-container)",1213
hr,"[TeamSirenix/odin-serializer](https://www.github.com/TeamSirenix/odin-serializer#readme)","[Preview](https://dev.nugettest.org/packages/loic.TeamSirenix.odin-serializer?preview=1#show-readme-container)",1116
ul,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
ul,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
ul,"[kevin-montrose/Jil](https://www.github.com/kevin-montrose/Jil#readme)","[Preview](https://dev.nugettest.org/packages/loic.kevin-montrose.Jil?preview=1#show-readme-container)",2068
li,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
li,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
li,"[kevin-montrose/Jil](https://www.github.com/kevin-montrose/Jil#readme)","[Preview](https://dev.nugettest.org/packages/loic.kevin-montrose.Jil?preview=1#show-readme-container)",2068
thead,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
thead,"[vietnam-devs/coolstore-microservices](https://www.github.com/vietnam-devs/coolstore-microservices#readme)","[Preview](https://dev.nugettest.org/packages/loic.vietnam-devs.coolstore-microservices?preview=1#show-readme-container)",1808
thead,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
thead,"[praeclarum/Ooui](https://www.github.com/praeclarum/Ooui#readme)","[Preview](https://dev.nugettest.org/packages/loic.praeclarum.Ooui?preview=1#show-readme-container)",1513
thead,"[ServiceStack/ServiceStack.Text](https://www.github.com/ServiceStack/ServiceStack.Text#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Text?preview=1#show-readme-container)",1187
thead,"[davideicardi/DynamicExpresso](https://www.github.com/davideicardi/DynamicExpresso#readme)","[Preview](https://dev.nugettest.org/packages/loic.davideicardi.DynamicExpresso?preview=1#show-readme-container)",1072
pre,"[accord-net/framework](https://www.github.com/accord-net/framework#readme)","[Preview](https://dev.nugettest.org/packages/loic.accord-net.framework?preview=1#show-readme-container)",4110
pre,"[bridgedotnet/Bridge](https://www.github.com/bridgedotnet/Bridge#readme)","[Preview](https://dev.nugettest.org/packages/loic.bridgedotnet.Bridge?preview=1#show-readme-container)",2248
pre,"[JasperFx/marten](https://www.github.com/JasperFx/marten#readme)","[Preview](https://dev.nugettest.org/packages/loic.JasperFx.marten?preview=1#show-readme-container)",1542
image,"[dotnet/orleans](https://www.github.com/dotnet/orleans#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.orleans?preview=1#show-readme-container)",7708
em,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
code,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
code,"[MahApps/MahApps.Metro.IconPacks](https://www.github.com/MahApps/MahApps.Metro.IconPacks#readme)","[Preview](https://dev.nugettest.org/packages/loic.MahApps.MahApps.Metro.IconPacks?preview=1#show-readme-container)",1244
code,"[davideicardi/DynamicExpresso](https://www.github.com/davideicardi/DynamicExpresso#readme)","[Preview](https://dev.nugettest.org/packages/loic.davideicardi.DynamicExpresso?preview=1#show-readme-container)",1072
kbd,"[zzzprojects/html-agility-pack](https://www.github.com/zzzprojects/html-agility-pack#readme)","[Preview](https://dev.nugettest.org/packages/loic.zzzprojects.html-agility-pack?preview=1#show-readme-container)",1920
kbd,"[zzzprojects/EntityFramework-Plus](https://www.github.com/zzzprojects/EntityFramework-Plus#readme)","[Preview](https://dev.nugettest.org/packages/loic.zzzprojects.EntityFramework-Plus?preview=1#show-readme-container)",1728
kbd,"[zzzprojects/EntityFramework.Extended](https://www.github.com/zzzprojects/EntityFramework.Extended#readme)","[Preview](https://dev.nugettest.org/packages/loic.zzzprojects.EntityFramework.Extended?preview=1#show-readme-container)",1314
form,"[Live-Charts/Live-Charts](https://www.github.com/Live-Charts/Live-Charts#readme)","[Preview](https://dev.nugettest.org/packages/loic.Live-Charts.Live-Charts?preview=1#show-readme-container)",4931
input,"[Live-Charts/Live-Charts](https://www.github.com/Live-Charts/Live-Charts#readme)","[Preview](https://dev.nugettest.org/packages/loic.Live-Charts.Live-Charts?preview=1#show-readme-container)",4931
dl,"[Topshelf/Topshelf](https://www.github.com/Topshelf/Topshelf#readme)","[Preview](https://dev.nugettest.org/packages/loic.Topshelf.Topshelf?preview=1#show-readme-container)",3403
dt,"[Topshelf/Topshelf](https://www.github.com/Topshelf/Topshelf#readme)","[Preview](https://dev.nugettest.org/packages/loic.Topshelf.Topshelf?preview=1#show-readme-container)",3403
dd,"[Topshelf/Topshelf](https://www.github.com/Topshelf/Topshelf#readme)","[Preview](https://dev.nugettest.org/packages/loic.Topshelf.Topshelf?preview=1#show-readme-container)",3403
meta,"[Azure/azure-powershell](https://www.github.com/Azure/azure-powershell#readme)","[Preview](https://dev.nugettest.org/packages/loic.Azure.azure-powershell?preview=1#show-readme-container)",2682
sup,"[Jessecar96/SteamDesktopAuthenticator](https://www.github.com/Jessecar96/SteamDesktopAuthenticator#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jessecar96.SteamDesktopAuthenticator?preview=1#show-readme-container)",1687
ICalculator,"[nsubstitute/NSubstitute](https://www.github.com/nsubstitute/NSubstitute#readme)","[Preview](https://dev.nugettest.org/packages/loic.nsubstitute.NSubstitute?preview=1#show-readme-container)",1585
link,"[codecadwallader/codemaid](https://www.github.com/codecadwallader/codemaid#readme)","[Preview](https://dev.nugettest.org/packages/loic.codecadwallader.codemaid?preview=1#show-readme-container)",1425
